Year,Season,District,Crop,Area_Hectares,Production_Tonnes,Yield_KgPerHa,Rainfall_mm,Min_Temperature_C,Max_Temperature_C,Humidity_Percent,Soil_pH,Organic_Carbon_Percent,Nitrogen_KgPerHa,Phosphorus_KgPerHa,Potassium_KgPerHa,Soil_Type,Irrigation_Type,Pest_Incidence_Score,Urea_Applied_KgPerHa,DAP_Applied_KgPerHa,Potash_Applied_KgPerHa
2021,Kharif,Mumbai City,Groundnut,2222,4677,2105,625.38,23.9,33.05,80.46,7.99,1.18,282.54,21.26,130.48,Red Soil,Sprinkler,3,50.62,88.22,26.14
2021,Kharif,Nagpur,Groundnut,2985,4384,1469,736.47,23.16,34.04,60.47,6.23,0.82,308.73,32.89,238.41,Laterite Soil,Rainfed,0,87.85,95.12,37.12
2021,Kharif,Nanded,Groundnut,1904,3762,1976,416.86,23.04,37.7,76.53,7.84,0.81,318.68,13.72,139.76,Black Soil,Rainfed,5,79.89,70.63,36.29
2021,Kharif,Nandurbar,Groundnut,1064,1392,1309,776.91,20.92,34.68,70.2,7.31,1.16,255.75,33.62,240.49,Alluvial Soil,Rainfed,2,83.19,90.24,76.72
2021,Kharif,Nashik,Groundnut,1303,2110,1620,765.62,24.07,32.49,74.38,6.42,0.65,321.51,16.48,249.64,Black Soil,Rainfed,3,72.17,95.42,39.8
2021,Kharif,Osmanabad,Groundnut,1331,2837,2132,1139.25,24.41,32.31,71.38,7.49,1.12,217.43,23.33,263.92,Black Soil,Rainfed,2,130.22,47.04,39.49
2021,Kharif,Parbhani,Groundnut,1118,1503,1345,906.39,23.03,33.85,83.61,6.05,0.94,231.97,31.41,228.04,Black Soil,Rainfed,5,76.61,92.93,46.62
2021,Kharif,Pune,Groundnut,2916,4569,1567,781.76,20.8,32.05,72.6,6.04,0.68,285.61,25.53,215.7,Black Soil,Rainfed,2,140.56,65.75,38.3
2021,Kharif,Raigad,Groundnut,1031,1609,1561,922.6,21.05,36.28,62.77,7.79,1.06,285.76,12.02,153.37,Laterite Soil,Rainfed,1,104.4,49.19,33.32
2021,Kharif,Ratnagiri,Groundnut,2296,4743,2066,637.56,23.63,33.02,77.94,6.29,1.12,325.89,14.52,270.15,Red Soil,Irrigated,0,116.53,59.83,70.7
2021,Kharif,Sangli,Groundnut,2171,2917,1344,781.89,24.99,33.27,64.56,7.23,0.51,171.11,11.51,123.66,Black Soil,Rainfed,5,53.93,37.41,78.59
2021,Kharif,Satara,Groundnut,2940,6532,2222,505.9,20.52,35.8,65.93,6.28,0.75,310.55,18.36,164.23,Laterite Soil,Rainfed,3,66.45,92.67,37.73
2021,Kharif,Solapur,Groundnut,3382,6669,1972,662.53,20.34,37.94,77.02,7.85,0.61,279.54,30.23,259.66,Alluvial Soil,Rainfed,0,83.64,86.82,65.25
2021,Kharif,Thane,Groundnut,976,2112,2164,408.74,23.95,32.08,80.41,6.53,0.31,180.97,39.57,171.17,Black Soil,Rainfed,1,148.21,92.24,31.74
2021,Kharif,Wardha,Groundnut,1649,3767,2285,870.83,23.15,31.27,67.14,6.42,0.79,242.21,19.91,245.76,Black Soil,Sprinkler,5,127.31,55.78,71.92
2021,Kharif,Washim,Groundnut,1729,3070,1776,903.96,22.68,31.23,64.19,7.98,0.71,175.16,16.44,162.94,Red Soil,Rainfed,2,61.54,62.33,51.38
2021,Kharif,Yavatmal,Groundnut,989,2208,2233,1051.23,20.99,33.21,75.6,6.63,0.89,225.76,20.53,137.29,Black Soil,Drip,1,99.21,36.41,77.46
2021,Kharif,Ahmednagar,Sesame,534,296,555,592.74,21.27,33.06,63.63,6.68,0.92,316.17,19.98,157.37,Laterite Soil,Drip,4,79.0,58.24,68.22
2021,Kharif,Akola,Sesame,245,136,559,985.31,24.32,37.38,79.38,6.46,0.72,278.34,26.18,145.42,Red Soil,Drip,2,133.55,91.62,50.08
2021,Kharif,Amravati,Sesame,279,192,690,738.51,24.6,35.13,69.97,6.53,1.11,153.25,19.81,270.96,Red Soil,Rainfed,3,133.34,44.29,34.9
2021,Kharif,Beed,Sesame,601,254,423,806.28,22.39,30.5,71.36,6.58,0.55,194.48,19.98,176.5,Black Soil,Sprinkler,0,63.21,48.99,47.29
2021,Kharif,Bhandara,Sesame,400,137,343,667.87,20.37,37.9,74.51,6.97,1.01,345.39,38.65,246.89,Black Soil,Rainfed,2,93.83,69.43,37.66
2021,Kharif,Buldhana,Sesame,431,245,570,991.74,21.23,36.96,76.28,7.29,0.39,233.89,25.75,167.05,Laterite Soil,Drip,3,84.79,62.76,58.67
2021,Kharif,Chandrapur,Sesame,497,222,448,740.85,24.45,34.59,84.13,6.21,0.71,233.82,28.01,249.91,Laterite Soil,Irrigated,1,73.84,95.67,38.61
2021,Kharif,Dhule,Sesame,471,251,535,961.18,24.62,36.06,62.11,6.94,0.69,217.3,24.74,190.34,Black Soil,Rainfed,1,132.68,37.56,50.51
2021,Kharif,Gadchiroli,Sesame,481,270,562,425.49,21.37,37.21,63.24,6.66,0.58,310.33,22.65,217.85,Black Soil,Rainfed,3,61.23,57.46,64.46
2021,Kharif,Gondia,Sesame,223,96,434,515.74,21.39,37.57,81.18,7.18,0.66,202.87,27.14,205.31,Laterite Soil,Sprinkler,5,73.9,64.91,37.49
2021,Kharif,Hingoli,Sesame,729,267,367,467.95,22.64,32.61,78.9,6.63,1.18,301.7,11.73,201.42,Red Soil,Irrigated,3,60.35,57.67,50.17
2021,Kharif,Jalgaon,Sesame,214,124,581,1047.03,24.12,34.4,64.43,6.3,0.82,223.3,26.74,199.76,Red Soil,Rainfed,5,116.92,55.69,72.85
2021,Kharif,Jalna,Sesame,362,184,509,1053.86,21.08,32.5,70.98,6.54,0.72,151.92,16.37,253.21,Black Soil,Irrigated,5,138.91,87.26,54.49
2021,Kharif,Kolhapur,Sesame,757,431,570,663.98,24.15,33.9,64.37,6.16,0.93,323.02,34.22,224.9,Black Soil,Rainfed,5,59.33,54.62,28.15
2021,Kharif,Latur,Sesame,320,116,365,984.69,21.85,32.68,82.22,6.97,1.11,327.33,12.41,271.26,Black Soil,Sprinkler,5,139.91,45.7,56.25
2021,Kharif,Mumbai City,Sesame,195,85,441,1061.0,23.29,32.39,64.74,6.15,0.83,206.81,28.92,129.39,Black Soil,Rainfed,3,105.03,72.7,61.74
2021,Kharif,Nagpur,Sesame,283,88,313,1079.75,23.99,34.03,67.72,6.81,1.17,190.34,27.39,133.32,Black Soil,Irrigated,2,148.58,65.06,50.99
2021,Kharif,Nanded,Sesame,308,190,617,674.02,22.61,32.07,76.89,6.73,0.73,263.56,30.59,129.61,Red Soil,Rainfed,3,149.3,97.49,69.75
2021,Kharif,Nandurbar,Sesame,675,359,533,767.85,23.63,37.61,69.1,7.57,0.92,165.66,26.74,149.36,Red Soil,Irrigated,4,59.38,38.65,45.83
2021,Kharif,Nashik,Sesame,807,343,426,464.33,22.94,30.14,73.94,6.7,0.88,258.31,17.84,145.98,Black Soil,Sprinkler,1,112.72,57.59,29.77
2021,Kharif,Osmanabad,Sesame,818,340,416,472.49,21.74,31.27,84.15,7.16,0.7,332.41,37.01,186.51,Laterite Soil,Rainfed,2,81.06,69.56,36.18
2021,Kharif,Parbhani,Sesame,271,171,631,587.43,21.85,33.06,83.9,6.82,0.5,276.47,22.82,160.01,Red Soil,Rainfed,0,85.69,78.66,58.92
2021,Kharif,Pune,Sesame,191,78,412,886.84,20.8,32.09,74.13,6.43,0.68,264.53,39.21,132.78,Black Soil,Rainfed,4,132.52,88.87,64.78
2021,Kharif,Raigad,Sesame,770,274,356,688.79,23.32,34.52,83.1,6.2,0.5,303.27,21.06,146.53,Red Soil,Irrigated,3,122.74,59.82,20.09
2021,Kharif,Ratnagiri,Sesame,208,70,338,869.75,22.99,32.42,61.98,7.9,0.78,265.95,28.45,262.57,Black Soil,Drip,0,94.08,57.85,41.9
2021,Kharif,Sangli,Sesame,843,402,478,732.62,21.77,34.43,70.88,7.43,0.54,239.92,36.85,240.98,Black Soil,Drip,3,102.39,57.88,63.04
2021,Kharif,Satara,Sesame,257,152,594,999.52,23.2,33.33,76.97,7.1,0.55,279.27,16.13,231.04,Black Soil,Rainfed,4,124.49,90.75,60.42
2021,Kharif,Solapur,Sesame,281,114,409,431.82,24.45,36.82,79.62,6.12,0.46,216.83,17.89,254.15,Black Soil,Rainfed,5,127.15,64.95,41.23
2021,Kharif,Thane,Sesame,318,174,548,738.8,22.6,31.29,62.72,6.58,0.94,267.66,24.4,211.44,Red Soil,Rainfed,0,139.68,71.99,61.86
2021,Kharif,Wardha,Sesame,154,60,394,470.43,23.6,35.63,77.5,7.83,0.61,262.23,28.58,276.72,Black Soil,Sprinkler,2,126.4,74.3,69.01
2021,Kharif,Washim,Sesame,320,191,597,406.46,23.88,36.52,84.95,6.82,0.32,196.95,27.63,273.91,Black Soil,Rainfed,5,110.77,32.14,71.57
2021,Kharif,Yavatmal,Sesame,101,47,475,984.56,24.45,31.41,68.58,7.12,0.91,324.38,32.83,178.13,Laterite Soil,Sprinkler,1,70.83,39.88,65.54
2021,Rabi,Ahmednagar,Groundnut,748,1342,1795,231.68,11.69,28.28,59.61,7.08,0.85,259.24,15.98,185.63,Red Soil,Irrigated,1,54.25,61.38,58.16
2021,Rabi,Akola,Groundnut,572,1097,1919,57.51,12.48,30.64,53.7,6.3,0.69,189.61,21.8,198.05,Black Soil,Sprinkler,3,114.5,44.74,71.6
2021,Rabi,Amravati,Groundnut,2598,6388,2459,143.53,14.34,30.96,50.02,6.28,0.55,329.82,14.78,172.68,Black Soil,Drip,3,94.73,52.26,78.22
2021,Rabi,Beed,Groundnut,3303,7084,2145,264.71,10.4,27.79,40.8,7.68,0.46,284.77,20.72,250.57,Red Soil,Rainfed,3,62.42,78.94,70.58
2021,Rabi,Bhandara,Groundnut,1116,1974,1769,90.68,10.56,28.87,54.04,6.24,1.05,233.45,17.81,246.12,Alluvial Soil,Rainfed,2,116.05,88.73,48.44
2021,Rabi,Buldhana,Groundnut,2046,3126,1528,83.05,12.54,27.67,51.42,6.71,0.34,242.81,35.09,148.86,Black Soil,Rainfed,0,106.13,96.3,65.65
2021,Rabi,Chandrapur,Groundnut,832,1416,1702,111.56,11.8,25.24,65.28,6.53,0.62,311.84,13.6,193.8,Black Soil,Rainfed,5,97.13,76.79,58.48
2021,Rabi,Dhule,Groundnut,2697,5714,2119,97.49,12.67,28.7,50.44,7.74,1.11,215.2,12.76,153.63,Black Soil,Rainfed,4,93.26,97.07,73.45
2021,Rabi,Gadchiroli,Groundnut,1807,2562,1418,124.09,17.97,30.37,60.77,7.71,0.9,308.2,22.38,200.06,Black Soil,Rainfed,2,94.31,71.12,77.42
2021,Rabi,Gondia,Groundnut,3309,4798,1450,91.26,15.5,27.95,67.85,6.93,0.33,246.13,33.86,223.53,Alluvial Soil,Drip,0,60.08,46.71,21.44
2021,Rabi,Hingoli,Groundnut,3179,4832,1520,157.3,10.09,28.98,43.74,7.53,0.53,284.84,29.39,218.67,Black Soil,Rainfed,0,104.55,36.12,46.57
2021,Rabi,Jalgaon,Groundnut,1072,1663,1552,227.0,11.67,26.9,45.01,6.37,0.33,321.46,25.86,172.44,Black Soil,Rainfed,2,105.27,46.71,58.12
2021,Rabi,Jalna,Groundnut,936,1380,1475,183.15,10.16,28.55,59.63,7.52,0.4,348.11,28.19,178.11,Black Soil,Rainfed,5,53.38,82.19,46.33
2021,Rabi,Kolhapur,Groundnut,2166,3205,1480,62.44,11.02,25.82,42.64,7.32,0.84,279.52,30.65,241.1,Black Soil,Irrigated,0,68.56,76.74,20.48
2021,Rabi,Latur,Groundnut,1480,2850,1926,66.89,10.35,27.99,42.91,7.49,1.11,202.04,28.86,126.77,Black Soil,Rainfed,3,120.16,97.63,24.94
2021,Rabi,Mumbai City,Groundnut,3093,6186,2000,283.22,11.91,27.17,49.48,7.61,0.39,241.13,22.83,131.7,Black Soil,Rainfed,2,141.01,63.12,30.69
2021,Rabi,Nagpur,Groundnut,1552,2567,1654,137.31,10.57,30.21,56.83,7.14,0.56,312.98,10.1,173.38,Red Soil,Sprinkler,3,119.11,69.45,28.85
2021,Rabi,Nanded,Groundnut,1156,2298,1988,179.2,14.99,26.68,40.3,6.91,0.36,328.44,15.21,188.04,Black Soil,Rainfed,3,143.85,32.85,20.89
2021,Rabi,Nandurbar,Groundnut,2172,3568,1643,250.97,15.63,26.62,51.71,7.39,0.62,182.48,25.56,235.77,Black Soil,Rainfed,3,117.41,40.41,21.48
2021,Rabi,Nashik,Groundnut,2795,6386,2285,111.63,11.72,28.83,60.37,6.11,0.35,306.83,35.78,216.71,Black Soil,Drip,4,76.68,63.28,45.19
2021,Rabi,Osmanabad,Groundnut,2763,5575,2018,227.1,13.72,26.05,52.57,6.27,0.4,154.61,18.49,172.94,Red Soil,Rainfed,3,145.4,70.26,65.23
2021,Rabi,Parbhani,Groundnut,1418,1993,1406,284.56,16.51,29.66,50.48,6.61,0.88,236.51,33.96,241.67,Black Soil,Irrigated,5,139.68,47.61,69.25
2021,Rabi,Pune,Groundnut,2689,6155,2289,81.26,17.83,28.18,64.67,7.54,0.94,315.47,13.01,228.56,Black Soil,Irrigated,1,144.1,65.79,27.74
2021,Rabi,Raigad,Groundnut,1001,1690,1689,215.58,17.65,29.12,41.95,6.99,1.19,227.48,27.82,137.06,Black Soil,Drip,4,80.55,57.1,77.99
2021,Rabi,Ratnagiri,Groundnut,2316,4715,2036,112.73,12.35,30.34,62.67,6.94,0.95,240.16,35.54,173.25,Alluvial Soil,Rainfed,0,113.13,79.21,40.8
2021,Rabi,Sangli,Groundnut,882,1607,1823,259.18,10.59,29.01,57.27,6.77,0.68,310.03,18.42,259.42,Laterite Soil,Irrigated,4,146.67,49.79,29.25
2021,Rabi,Satara,Groundnut,2715,5049,1860,114.44,13.92,31.62,51.67,7.28,0.68,159.36,25.11,130.55,Laterite Soil,Irrigated,4,67.53,85.96,48.69
2021,Rabi,Solapur,Groundnut,1914,4398,2298,186.81,10.5,27.83,59.74,6.77,1.2,231.08,26.39,156.06,Black Soil,Irrigated,2,106.29,70.82,54.61
2021,Rabi,Thane,Groundnut,1401,2867,2047,218.58,15.77,26.82,57.48,7.68,0.57,329.43,28.61,187.71,Red Soil,Rainfed,0,96.32,99.22,55.37
2021,Rabi,Wardha,Groundnut,3028,4426,1462,219.37,15.81,29.62,62.79,6.39,0.46,222.43,35.53,234.31,Red Soil,Rainfed,0,130.71,84.98,20.96
2021,Rabi,Washim,Groundnut,3061,7126,2328,180.47,11.68,29.68,56.45,7.61,0.46,202.19,37.65,268.8,Black Soil,Rainfed,5,131.79,44.96,75.74
2021,Rabi,Yavatmal,Groundnut,2461,3728,1515,285.12,13.65,29.72,60.62,7.75,0.9,262.4,31.31,240.16,Black Soil,Rainfed,1,115.56,42.97,64.07
2021,Rabi,Ahmednagar,Sunflower,1545,1796,1163,230.93,11.81,28.48,53.75,6.08,1.05,225.48,12.18,193.26,Black Soil,Irrigated,2,77.01,96.53,37.5
2021,Rabi,Akola,Sunflower,1656,2219,1340,52.81,12.09,27.26,65.56,7.68,0.39,339.97,15.47,186.3,Black Soil,Drip,1,85.35,77.73,31.06
2021,Rabi,Amravati,Sunflower,1843,1601,869,181.69,12.22,29.9,52.35,6.63,1.15,202.56,21.95,181.17,Black Soil,Rainfed,0,61.77,42.85,38.7
2021,Rabi,Beed,Sunflower,383,295,772,64.33,10.71,26.84,51.01,6.79,0.41,195.16,17.85,130.82,Black Soil,Rainfed,1,94.6,38.88,39.26
2021,Rabi,Bhandara,Sunflower,839,764,911,110.45,10.67,30.89,47.48,6.29,0.62,230.18,19.78,276.24,Laterite Soil,Drip,5,90.59,98.99,28.5
2021,Rabi,Buldhana,Sunflower,2252,2605,1157,223.33,15.76,28.33,42.3,6.99,0.6,281.53,15.47,183.03,Alluvial Soil,Rainfed,2,59.06,40.99,56.3
2021,Rabi,Chandrapur,Sunflower,304,264,871,85.48,12.86,25.47,47.18,7.31,0.31,270.82,33.17,147.22,Black Soil,Rainfed,4,142.57,76.24,20.53
2021,Rabi,Dhule,Sunflower,1219,1170,960,144.9,11.39,25.16,50.71,7.45,1.13,282.45,22.06,279.92,Black Soil,Rainfed,5,118.94,31.53,74.64
2021,Rabi,Gadchiroli,Sunflower,859,800,932,262.86,10.81,26.52,52.73,7.68,0.53,349.43,20.66,181.83,Black Soil,Irrigated,2,112.89,45.62,43.27
2021,Rabi,Gondia,Sunflower,1358,1037,764,89.56,10.99,26.89,68.57,7.5,0.32,230.2,17.72,222.1,Black Soil,Sprinkler,4,67.21,68.19,40.09
2021,Rabi,Hingoli,Sunflower,1633,1740,1066,87.89,12.02,27.79,68.18,7.35,0.53,161.2,30.53,220.05,Red Soil,Rainfed,1,97.56,44.98,66.4
2021,Rabi,Jalgaon,Sunflower,1006,1221,1214,89.21,11.38,31.2,59.63,7.91,1.02,303.51,24.99,251.33,Black Soil,Drip,4,108.2,94.05,41.89
2021,Rabi,Jalna,Sunflower,1130,1044,924,127.44,12.5,30.29,52.37,6.13,0.83,176.01,27.15,244.74,Alluvial Soil,Rainfed,3,76.05,58.08,39.96
2021,Rabi,Kolhapur,Sunflower,2165,2556,1181,199.12,17.22,26.4,62.79,7.37,0.54,283.48,37.73,266.95,Red Soil,Rainfed,3,65.92,40.89,26.92
2021,Rabi,Latur,Sunflower,755,556,737,61.01,11.51,29.75,42.47,7.11,0.43,189.14,21.79,136.13,Black Soil,Rainfed,4,141.0,62.38,25.32
2021,Rabi,Mumbai City,Sunflower,1884,1480,786,252.37,17.11,25.35,65.47,6.14,0.97,183.87,20.8,149.47,Black Soil,Rainfed,0,121.92,51.03,65.23
2021,Rabi,Nagpur,Sunflower,2232,2622,1175,113.65,13.79,26.68,64.81,7.92,0.35,196.67,15.69,227.71,Black Soil,Rainfed,2,132.18,51.63,73.44
2021,Rabi,Nanded,Sunflower,1243,1497,1205,190.65,13.7,25.67,63.91,6.35,0.4,274.61,21.96,129.57,Black Soil,Irrigated,3,97.8,82.88,41.16
2021,Rabi,Nandurbar,Sunflower,1745,1259,722,249.81,13.5,30.93,47.64,6.02,0.87,240.38,11.79,198.02,Black Soil,Irrigated,3,78.79,58.37,54.17
2021,Rabi,Nashik,Sunflower,605,428,709,240.99,10.56,28.4,49.71,7.7,0.94,323.85,11.39,235.33,Red Soil,Drip,1,104.02,33.62,60.11
2021,Rabi,Osmanabad,Sunflower,1474,1161,788,273.71,12.31,26.06,59.18,6.98,0.39,285.51,26.89,258.09,Red Soil,Rainfed,4,96.28,96.81,28.31
2021,Rabi,Parbhani,Sunflower,667,474,712,110.06,13.08,25.74,67.12,6.82,1.18,219.51,35.09,161.02,Black Soil,Rainfed,1,81.16,61.05,69.12
2021,Rabi,Pune,Sunflower,338,329,975,279.09,17.17,31.89,52.07,7.64,0.67,240.86,34.9,148.38,Black Soil,Rainfed,4,149.94,50.43,29.44
2021,Rabi,Raigad,Sunflower,1328,1412,1064,126.66,13.74,31.49,61.32,7.87,0.89,151.42,17.97,264.92,Red Soil,Sprinkler,1,80.92,96.39,77.66
2021,Rabi,Ratnagiri,Sunflower,391,527,1350,107.84,16.36,28.74,46.64,6.1,0.98,213.29,21.27,197.64,Red Soil,Rainfed,5,72.45,76.12,66.72
2021,Rabi,Sangli,Sunflower,1953,2119,1085,228.32,11.43,25.12,44.79,6.75,0.4,189.54,32.94,243.18,Laterite Soil,Drip,5,104.47,56.98,46.15
2021,Rabi,Satara,Sunflower,1745,1704,977,91.23,17.12,31.94,50.71,6.58,0.5,314.76,16.28,267.85,Red Soil,Drip,4,119.07,73.36,69.87
2021,Rabi,Solapur,Sunflower,1661,1572,947,103.38,11.84,29.2,57.3,6.58,0.49,302.91,38.06,128.45,Black Soil,Irrigated,3,145.24,67.98,61.2
2021,Rabi,Thane,Sunflower,2060,2682,1302,225.2,10.48,25.75,63.55,6.4,0.33,332.15,36.72,154.96,Laterite Soil,Rainfed,0,112.14,61.85,75.3
2021,Rabi,Wardha,Sunflower,1351,1391,1030,199.67,15.13,30.71,48.66,7.96,0.7,209.19,20.45,203.13,Alluvial Soil,Irrigated,0,145.79,55.86,23.42
2021,Rabi,Washim,Sunflower,1464,1292,883,130.91,11.06,28.31,63.74,7.94,0.75,183.44,30.49,241.09,Black Soil,Drip,4,106.04,79.94,60.6
2021,Rabi,Yavatmal,Sunflower,598,435,728,160.57,13.02,27.33,68.95,7.54,0.32,341.48,33.26,143.87,Black Soil,Rainfed,1,111.65,49.31,46.74
2021,Rabi,Ahmednagar,Safflower,312,246,790,50.49,10.62,28.24,61.21,7.16,0.75,220.79,19.3,180.21,Red Soil,Rainfed,4,75.29,93.7,48.78
2021,Rabi,Akola,Safflower,1056,914,866,210.64,17.02,27.31,64.87,6.76,0.53,332.33,12.77,270.86,Black Soil,Sprinkler,4,96.53,61.06,64.85
2021,Rabi,Amravati,Safflower,292,211,725,198.15,14.15,27.88,67.16,7.5,0.44,264.15,12.66,159.14,Alluvial Soil,Rainfed,0,66.6,44.37,41.17
2021,Rabi,Beed,Safflower,554,401,725,268.71,10.26,28.83,69.68,6.99,1.08,187.18,28.13,259.25,Black Soil,Rainfed,0,129.05,55.66,23.89
2021,Rabi,Bhandara,Safflower,1365,1313,962,176.33,13.66,26.11,65.31,6.09,0.54,253.98,39.15,245.76,Black Soil,Irrigated,1,68.81,66.55,50.72
2021,Rabi,Buldhana,Safflower,649,600,925,270.22,11.21,25.57,48.84,7.97,0.32,284.58,28.26,223.45,Black Soil,Rainfed,5,59.59,35.22,25.3
2021,Rabi,Chandrapur,Safflower,293,222,761,259.2,12.19,26.3,42.26,7.06,1.05,200.16,23.82,145.73,Black Soil,Rainfed,3,117.66,53.3,72.87
2021,Rabi,Dhule,Safflower,1412,1372,972,128.43,17.79,31.55,59.26,6.04,0.97,217.11,21.65,145.4,Red Soil,Irrigated,0,148.92,38.15,42.23
2021,Rabi,Gadchiroli,Safflower,1421,1224,862,81.79,16.18,28.37,65.81,6.43,0.91,307.22,16.07,250.93,Alluvial Soil,Irrigated,1,126.15,70.09,33.32
2021,Rabi,Gondia,Safflower,1472,1093,743,112.62,14.36,31.91,65.56,6.54,0.63,333.73,36.95,145.68,Laterite Soil,Rainfed,4,102.29,45.89,57.51
2021,Rabi,Hingoli,Safflower,609,462,759,242.17,17.87,28.34,42.53,7.91,0.3,305.22,10.94,241.79,Alluvial Soil,Rainfed,0,72.63,64.42,30.25
2021,Rabi,Jalgaon,Safflower,694,410,592,298.86,10.83,26.1,66.77,6.24,0.64,296.63,33.74,272.75,Laterite Soil,Drip,4,105.37,54.04,65.7
2021,Rabi,Jalna,Safflower,889,688,775,145.12,16.95,30.11,41.67,7.03,0.38,341.5,17.34,269.22,Laterite Soil,Rainfed,3,118.3,45.92,32.91
2021,Rabi,Kolhapur,Safflower,1575,1570,997,213.47,17.66,25.74,65.4,6.67,1.03,321.13,18.14,185.41,Red Soil,Rainfed,3,61.05,94.01,36.58
2021,Rabi,Latur,Safflower,523,401,767,51.92,16.19,28.29,55.72,6.42,0.85,257.45,14.93,158.1,Black Soil,Rainfed,3,72.05,77.58,38.97
2021,Rabi,Mumbai City,Safflower,1264,946,749,50.23,12.16,26.52,50.3,6.3,0.84,197.75,34.95,165.53,Black Soil,Rainfed,1,136.67,72.32,43.61
2021,Rabi,Nagpur,Safflower,1478,1333,902,258.46,13.11,29.09,67.18,7.82,1.0,191.92,31.91,136.18,Laterite Soil,Rainfed,3,111.96,85.82,61.77
2021,Rabi,Nanded,Safflower,1080,784,726,181.58,16.16,30.26,59.71,8.0,0.71,291.24,33.93,180.17,Black Soil,Sprinkler,2,145.35,91.8,27.75
2021,Rabi,Nandurbar,Safflower,1187,879,741,146.31,11.94,29.03,46.45,7.88,0.53,347.99,22.56,250.03,Red Soil,Sprinkler,5,114.94,77.14,69.75
2021,Rabi,Nashik,Safflower,894,690,772,243.85,12.09,28.14,44.55,7.36,0.96,222.34,33.54,158.39,Red Soil,Irrigated,1,95.72,34.66,63.27
2021,Rabi,Osmanabad,Safflower,1803,1153,640,91.04,11.99,29.24,43.49,7.78,0.34,301.06,21.21,128.19,Laterite Soil,Irrigated,5,131.49,35.29,57.27
2021,Rabi,Parbhani,Safflower,1368,1132,828,119.8,11.44,25.51,57.62,7.14,0.78,347.12,25.95,235.49,Black Soil,Rainfed,3,134.09,84.59,74.15
2021,Rabi,Pune,Safflower,558,469,842,292.39,15.28,26.38,62.51,6.35,0.36,255.51,26.61,150.23,Black Soil,Sprinkler,4,78.34,76.57,79.48
2021,Rabi,Raigad,Safflower,671,529,789,75.41,16.67,27.67,57.84,6.75,0.66,181.77,27.18,207.47,Black Soil,Rainfed,4,129.93,71.94,41.29
2021,Rabi,Ratnagiri,Safflower,580,527,909,155.37,12.28,30.56,58.53,6.13,1.05,187.42,39.37,180.27,Red Soil,Rainfed,2,115.37,44.61,54.34
2021,Rabi,Sangli,Safflower,1030,863,838,242.63,13.19,30.85,54.81,6.19,0.5,292.21,36.89,135.23,Laterite Soil,Irrigated,5,86.45,75.45,56.7
2021,Rabi,Satara,Safflower,285,257,903,149.22,17.26,28.82,60.43,6.19,0.87,325.82,15.35,238.04,Black Soil,Sprinkler,3,62.6,90.8,70.22
2021,Rabi,Solapur,Safflower,804,709,882,108.29,15.17,31.19,48.32,7.66,0.9,156.76,21.25,201.24,Red Soil,Rainfed,3,141.12,78.74,62.98
2021,Rabi,Thane,Safflower,895,642,718,149.64,16.11,27.8,65.07,7.95,0.85,179.0,21.39,121.52,Red Soil,Drip,2,66.92,78.52,64.23
2021,Rabi,Wardha,Safflower,1478,1281,867,244.84,11.28,28.14,62.3,6.04,0.33,285.38,31.75,255.34,Black Soil,Rainfed,3,125.73,74.87,39.64
2021,Rabi,Washim,Safflower,843,665,790,146.68,11.24,26.65,52.74,6.57,0.93,257.57,34.67,235.92,Black Soil,Rainfed,0,131.95,62.75,27.82
2021,Rabi,Yavatmal,Safflower,1747,1306,748,155.21,14.3,25.33,65.84,6.34,0.62,164.38,14.1,226.53,Red Soil,Irrigated,1,70.99,73.01,32.71
2022,Kharif,Ahmednagar,Soybean,4918,6167,1254,902.09,23.39,36.42,81.18,6.32,0.42,272.95,32.71,163.57,Red Soil,Irrigated,1,115.38,35.52,23.04
2022,Kharif,Akola,Soybean,3018,3301,1094,833.24,23.3,37.15,71.37,6.09,0.99,312.39,11.5,158.86,Laterite Soil,Rainfed,1,132.32,36.62,60.64
2022,Kharif,Amravati,Soybean,1454,2182,1501,696.77,21.51,33.93,75.82,6.07,1.11,341.7,22.52,186.02,Laterite Soil,Rainfed,1,52.83,64.28,77.15
2022,Kharif,Beed,Soybean,5849,9060,1549,989.17,23.34,36.52,64.38,7.89,0.45,155.13,30.94,149.54,Laterite Soil,Irrigated,2,80.01,81.88,33.72
2022,Kharif,Bhandara,Soybean,2157,2038,945,908.51,22.53,36.62,76.03,6.53,0.8,162.84,27.42,182.35,Black Soil,Rainfed,0,119.33,87.81,68.44
2022,Kharif,Buldhana,Soybean,1291,1838,1424,1161.03,22.25,31.09,76.72,7.92,0.93,310.66,22.68,135.43,Black Soil,Sprinkler,0,101.22,51.2,69.52
2022,Kharif,Chandrapur,Soybean,2224,2937,1321,1099.32,21.74,30.58,79.97,7.11,0.7,186.67,12.79,164.6,Red Soil,Rainfed,4,72.18,86.36,37.66
2022,Kharif,Dhule,Soybean,2953,3564,1207,781.89,21.97,31.08,74.49,7.42,0.91,228.75,14.13,199.92,Laterite Soil,Rainfed,2,140.9,94.69,65.86
2022,Kharif,Gadchiroli,Soybean,2782,2659,956,639.54,21.01,33.37,60.9,6.85,0.36,325.4,27.26,223.37,Black Soil,Rainfed,3,68.33,53.41,61.18
